IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
13,Rivera,2,Terrestre Auto,2024-02-11,16112,2024-02-21,16122,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,5,Vivienda Arrendada,13,Rivera,2,Terrestre Auto,1,Auto propio,10,4,3500.0,1763.03,1317.09,0.0,419.88,0.0,0.0,0.0,0.0,110.21,440.83
1,Colonia,5,Maritimo - Fluvial,2018-10-05,14157,2018-10-07,14159,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,660.56,166.93,94.1,251.69,44.08,130.64,0.0,224.82,0.0,259.32,518.65
7,Fray Bentos,2,Terrestre Auto,2025-06-11,16598,2025-06-18,16605,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,7,2,1089.24,0.0,489.55,0.0,208.06,122.39,0.0,244.77,24.48,116.6,233.19
16,Bella Unión,2,Terrestre Auto,2022-11-15,15659,2022-11-21,15665,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",9,Desconocido / Sin Datos,5.0,Terciaria incompleta,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,6,2,1300.0,400.0,200.0,0.0,84.54,200.0,0.0,336.2,79.27,382.64,765.29
1,Colonia,5,Maritimo - Fluvial,2024-07-08,16260,2024-07-12,16264,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,3,622.48,208.13,192.28,0.0,0.0,0.0,0.0,222.06,0.0,187.36,562.08
3,Aeropuerto de Carrasco,1,Aereo,2017-09-29,13786,2017-10-14,13801,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",6.0,Terciaria completa,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.1,106.1
10,Salto,2,Terrestre Auto,2022-09-02,15585,2022-09-05,15588,1,Uruguay,60,Salto,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,244.24,0.0,43.49,0.0,54.21,0.0,0.0,146.54,0.0,449.56,899.11
3,Aeropuerto de Carrasco,1,Aereo,2025-05-31,16587,2025-06-05,16592,1,Uruguay,21,Montevideo,5,Tratamiento Salud,1,"Jubilado, Pensionista",,,20,Brasil,2,Appart Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,5,3,254.75,131.35,87.65,486.25,35.76,0.0,0.0,0.0,0.0,367.92,1103.76
1,Colonia,5,Maritimo - Fluvial,2023-04-13,15808,2023-04-16,15811,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,400.0,75.04,71.1,239.85,83.04,61.34,0.0,109.48,0.0,495.17,990.34
1,Colonia,5,Maritimo - Fluvial,2024-03-06,16136,2024-03-12,16142,1,Uruguay,53,Rivera,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,6,1,350.0,0.0,169.63,100.0,180.37,0.0,0.0,0.0,0.0,201.25,201.25
4,Chuy,2,Terrestre Auto,2018-04-17,13986,2018-04-24,13993,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,4,Chuy,2,Terrestre Auto,1,Auto propio,7,3,1200.0,450.0,317.68,200.0,100.0,0.0,96.8,235.51,0.0,106.75,320.26
3,Aeropuerto de Carrasco,1,Aereo,2022-11-25,15669,2022-12-03,15677,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,8,2,481.18,0.0,273.79,960.04,0.0,0.0,0.0,207.39,0.0,161.61,323.22
7,Fray Bentos,2,Terrestre Auto,2023-12-17,16056,2023-12-22,16061,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,4,1157.67,381.65,305.32,0.0,63.61,127.22,0.0,254.43,25.44,340.37,1361.46
1,Colonia,5,Maritimo - Fluvial,2022-03-10,15409,2022-03-13,15412,1,Uruguay,21,Montevideo,9,Estudios,16,"Empl. Adm, Cajero, Vendedor",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,250.0,70.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,171.56,171.56
7,Fray Bentos,2,Terrestre Auto,2025-01-31,16467,2025-02-02,16469,1,Uruguay,13,Soriano,10,Compras,24,Trabajador Independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,1,697.08,160.0,50.78,0.0,30.0,100.0,0.0,300.0,56.3,218.34,218.34
10,Salto,2,Terrestre Auto,2023-02-15,15751,2023-02-22,15758,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,7,4,2000.0,495.35,464.43,0.0,553.26,172.9,0.0,314.06,0.0,365.47,1461.87
1,Colonia,5,Maritimo - Fluvial,2023-03-31,15795,2023-04-03,15798,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,150.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,495.17,495.17
8,Paysandú,2,Terrestre Auto,2022-09-17,15600,2022-09-21,15604,1,Uruguay,41,Flores,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,12,"Cabañas, Bungalows",8,Paysandú,2,Terrestre Auto,1,Auto propio,4,2,347.9,140.43,97.69,56.17,0.0,36.51,0.0,73.27,0.0,672.2,1344.39
4,Chuy,3,Terrestre Bus,2023-07-22,15908,2023-08-01,15918,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,10,1,593.93,375.0,218.93,206.07,0.0,0.0,0.0,0.0,0.0,79.66,79.66
7,Fray Bentos,2,Terrestre Auto,2024-01-07,16077,2024-01-12,16082,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,4,1250.0,450.0,300.0,0.0,100.0,150.0,0.0,109.9,140.1,832.96,3331.83
13,Rivera,2,Terrestre Auto,2017-09-25,13782,2017-10-02,13789,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,13,Rivera,2,Terrestre Auto,1,Auto propio,7,4,878.1,350.0,300.0,0.0,180.0,27.78,0.0,20.32,0.0,32.57,130.29
7,Fray Bentos,2,Terrestre Auto,2024-05-04,16195,2024-05-08,16199,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,24,Trabajador Independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,2,560.0,0.0,207.68,0.0,217.93,134.39,0.0,0.0,0.0,177.57,355.13
13,Rivera,2,Terrestre Auto,2022-08-16,15568,2022-08-26,15578,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,10,2,650.0,0.0,297.51,0.0,72.6,210.08,0.0,0.0,69.81,50.41,100.81
3,Aeropuerto de Carrasco,1,Aereo,2018-05-27,14026,2018-06-05,14035,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,9,2,1274.71,721.94,213.91,1463.76,57.63,0.0,0.0,258.0,23.24,232.47,464.95
4,Chuy,2,Terrestre Auto,2017-12-13,13861,2017-12-19,13867,1,Uruguay,32,Rocha,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,6,1,800.0,300.0,139.58,0.0,80.0,157.02,0.0,100.0,23.4,68.3,68.3
2,Puerto de montevideo,5,Maritimo - Fluvial,2019-12-14,14592,2019-12-17,14595,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,6,Otros,3,1,184.42,124.0,53.21,1.44,0.0,7.2,0.0,0.0,0.0,248.49,248.49
10,Salto,2,Terrestre Auto,2018-07-25,14085,2018-07-30,14090,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,3,2295.12,621.03,351.02,279.64,165.14,0.0,0.0,328.79,829.14,213.42,640.25
1,Colonia,5,Maritimo - Fluvial,2017-10-20,13807,2017-10-25,13812,1,Uruguay,10,Colonia,2,Visita familiares / amigos,4,Rentista,4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,1,Auto propio,5,3,1500.0,600.0,200.26,330.0,131.68,174.34,0.0,0.0,393.73,150.66,451.99
8,Paysandú,4,Terrestre Otros,2025-05-24,16580,2025-05-26,16582,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,350.0,186.38,163.62,0.0,0.0,0.0,0.0,0.0,0.0,364.14,728.29
3,Aeropuerto de Carrasco,1,Aereo,2018-04-13,13982,2018-04-22,13991,1,Uruguay,31,Maldonado,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,9,1,3500.0,0.0,386.96,1850.0,373.64,510.93,0.0,2228.47,0.0,151.6,151.6
10,Salto,2,Terrestre Auto,2020-02-19,14659,2020-02-24,14664,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,4,2758.75,819.31,498.53,0.0,692.59,282.75,0.0,465.57,0.0,265.52,1062.08
1,Colonia,5,Maritimo - Fluvial,2017-04-28,13632,2017-05-05,13639,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,7,2,1400.0,406.4,267.06,76.0,104.5,0.0,0.0,122.75,499.29,225.52,451.04
10,Salto,2,Terrestre Auto,2017-11-23,13841,2017-11-29,13847,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,3,1293.5,446.34,244.72,0.0,107.49,0.0,0.0,161.3,333.64,109.77,329.32
8,Paysandú,3,Terrestre Bus,2017-11-01,13819,2017-11-05,13823,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,4,1,331.76,130.79,71.71,17.56,31.5,0.0,0.0,0.0,97.77,209.75,209.75
3,Aeropuerto de Carrasco,1,Aereo,2023-07-02,15888,2023-07-19,15905,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,17,3,4143.1,2917.36,400.0,4563.05,225.74,0.0,0.0,600.0,0.0,300.86,902.58
3,Aeropuerto de Carrasco,1,Aereo,2019-06-27,14422,2019-07-09,14434,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,12,2,1510.0,0.0,650.0,1890.0,0.0,150.0,0.0,350.0,360.0,185.45,370.9
3,Aeropuerto de Carrasco,1,Aereo,2022-10-21,15634,2022-11-06,15650,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",6.0,Terciaria completa,50,Africa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,16,1,2000.0,230.47,0.0,0.0,567.34,0.0,0.0,1202.19,0.0,263.54,263.54
18,Río Branco,2,Terrestre Auto,2022-12-14,15688,2022-12-20,15694,1,Uruguay,30,Lavalleja,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,1,Auto propio,6,2,387.81,124.28,105.17,0.0,28.98,0.0,0.0,104.58,24.8,91.58,102.29
10,Salto,2,Terrestre Auto,2023-12-01,16040,2023-12-08,16047,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,7,3,2244.99,574.23,533.2,0.0,588.51,197.16,0.0,351.88,0.0,307.95,923.85
10,Salto,2,Terrestre Auto,2019-08-14,14470,2019-08-16,14472,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,2,1,223.89,0.0,45.27,0.0,73.02,0.0,0.0,105.6,0.0,195.1,195.1
1,Colonia,5,Maritimo - Fluvial,2024-09-26,16340,2024-10-01,16345,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,1000.0,241.47,218.86,0.0,224.16,113.3,0.0,202.21,0.0,221.59,443.18
1,Colonia,5,Maritimo - Fluvial,2017-12-15,13863,2017-12-20,13868,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,1008.22,341.11,160.07,143.8,83.85,0.0,0.0,147.95,275.24,164.71,329.42
3,Aeropuerto de Carrasco,1,Aereo,2023-01-16,15721,2023-01-19,15724,19,Brasil,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,3,1,888.68,472.5,200.0,715.0,112.5,0.0,0.0,100.0,3.68,91.58,102.29
10,Salto,2,Terrestre Auto,2018-04-13,13982,2018-04-18,13987,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,3,2400.0,766.96,460.25,0.0,217.97,0.0,0.0,547.04,407.78,130.38,391.15
1,Colonia,5,Maritimo - Fluvial,2025-05-04,16560,2025-05-07,16563,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,400.0,145.77,127.97,0.0,126.26,0.0,0.0,0.0,0.0,251.5,251.5
16,Bella Unión,2,Terrestre Auto,2023-04-11,15806,2023-04-14,15809,1,Uruguay,60,Salto,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",7.0,Otros,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,3,2,1000.0,340.0,325.02,0.0,60.0,0.0,0.0,200.0,74.98,596.27,1192.53
8,Paysandú,2,Terrestre Auto,2025-03-23,16518,2025-03-24,16519,1,Uruguay,61,Paysandu,10,Compras,27,Profesional dependiente,,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,118.28,0.0,17.83,0.0,18.09,0.0,0.0,82.36,0.0,448.08,448.08
8,Paysandú,2,Terrestre Auto,2023-01-03,15708,2023-01-09,15714,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,5,1142.54,380.85,355.46,0.0,63.47,101.56,0.0,90.15,151.05,79.35,78.43
3,Aeropuerto de Carrasco,1,Aereo,2019-03-21,14324,2019-03-28,14331,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,1,700.0,395.48,189.99,800.0,0.0,0.0,0.0,0.0,114.53,182.5,182.5
5,Carmelo,5,Maritimo - Fluvial,2024-10-04,16348,2024-10-09,16353,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,,,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,780.08,0.0,225.08,119.92,230.52,116.52,0.0,207.95,0.0,26.14,52.28
1,Colonia,5,Maritimo - Fluvial,2017-06-10,13675,2017-06-16,13681,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,6,2,1314.0,420.0,240.0,72.0,132.0,0.0,0.0,258.0,264.0,220.19,440.37
10,Salto,6,Otros,2024-04-13,16174,2024-04-15,16176,1,Uruguay,60,Salto,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,6,Otros,1,Auto propio,2,2,181.92,0.0,62.37,0.0,12.99,38.98,0.0,44.42,23.15,133.71,267.42
4,Chuy,2,Terrestre Auto,2025-01-03,16439,2025-01-07,16443,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,4,Chuy,2,Terrestre Auto,1,Auto propio,4,3,825.81,301.73,210.35,0.0,0.0,0.0,0.0,313.73,0.0,190.28,570.83
1,Colonia,5,Maritimo - Fluvial,2019-11-07,14555,2019-11-11,14559,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,639.11,400.0,106.27,0.0,0.0,0.0,0.0,132.84,0.0,449.21,898.42
3,Aeropuerto de Carrasco,1,Aereo,2025-01-04,16440,2025-01-14,16450,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,10,4,5704.41,2568.29,635.03,6100.0,1236.59,95.12,0.0,1169.38,0.0,262.22,1048.87
8,Paysandú,2,Terrestre Auto,2023-01-13,15718,2023-01-13,15718,1,Uruguay,61,Paysandu,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,126.95,0.0,22.61,0.0,0.0,0.0,0.0,104.34,0.0,79.35,78.43
18,Río Branco,2,Terrestre Auto,2017-03-02,13575,2017-03-11,13584,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,0,Sin Datos,9,4,4768.0,1600.0,1400.0,0.0,720.0,348.0,0.0,196.0,504.0,100.29,401.15
7,Fray Bentos,3,Terrestre Bus,2018-05-27,14026,2018-06-04,14034,1,Uruguay,10,Colonia,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,31,Chile,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,8,1,826.95,0.0,329.8,300.0,0.0,100.0,0.0,300.0,97.14,102.02,102.02
7,Fray Bentos,3,Terrestre Bus,2025-03-16,16511,2025-03-20,16515,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,4,2,1146.69,300.0,203.13,200.0,30.0,131.44,0.0,150.0,332.12,166.53,333.05
3,Aeropuerto de Carrasco,1,Aereo,2023-02-05,15741,2023-02-24,15760,43,Cuba,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,19,1,1235.18,795.2,294.9,1335.9,58.9,86.18,0.0,0.0,0.0,159.08,159.08
3,Aeropuerto de Carrasco,1,Aereo,2024-01-11,16081,2024-01-30,16100,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,,,20,Brasil,30,Vivienda arrendada X plataforma,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,19,10,11000.0,5329.64,4055.11,3500.0,1315.25,0.0,0.0,300.0,0.0,387.82,3878.25
3,Aeropuerto de Carrasco,1,Aereo,2017-03-05,13578,2017-03-09,13582,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,2,Ama de casa,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,4,1,160.0,0.0,74.77,0.0,0.0,85.23,0.0,0.0,0.0,116.24,116.24
3,Aeropuerto de Carrasco,1,Aereo,2017-01-06,13520,2017-01-12,13526,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,2,2842.0,408.0,300.0,104.0,120.0,0.0,0.0,118.0,1896.0,129.04,258.09
3,Aeropuerto de Carrasco,1,Aereo,2017-07-05,13700,2017-07-14,13709,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,9,2,1874.0,810.0,300.0,990.0,150.0,300.0,0.0,278.0,36.0,106.2,212.39
10,Salto,2,Terrestre Auto,2023-01-28,15733,2023-01-30,15735,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,500.0,0.0,86.22,0.0,103.03,111.59,0.0,199.16,0.0,79.35,78.43
8,Paysandú,2,Terrestre Auto,2022-08-17,15569,2022-08-22,15574,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,2,Appart Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,2,600.0,170.0,150.0,0.0,50.0,42.9,0.0,75.71,111.39,1270.6,2541.2
5,Carmelo,5,Maritimo - Fluvial,2024-05-24,16215,2024-05-29,16220,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,5,1,300.0,0.0,155.93,119.92,0.0,0.0,0.0,144.07,0.0,7.14,7.14
7,Fray Bentos,3,Terrestre Bus,2019-11-15,14563,2019-11-18,14566,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,3,4,1026.44,216.0,150.0,165.79,0.0,80.0,0.0,130.0,450.44,116.21,464.83
7,Fray Bentos,3,Terrestre Bus,2017-11-30,13848,2017-12-07,13855,1,Uruguay,30,Lavalleja,2,Visita familiares / amigos,1,"Jubilado, Pensionista",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,7,2,276.5,0.0,61.32,211.22,0.0,69.25,0.0,40.48,105.44,94.23,188.45
